SMILES,canonical_smiles,Activity Comment,Protein Target Name
O=c1[nH]c(C=Cc2ccccc2[N+](=O)[O-])nc2ccccc12,O=c1[nH]c(C=Cc2ccccc2[N+](=O)[O-])nc2c1cccc2,1,NRF2
O=C(Nc1cccc([N+](=O)[O-])c1)c1ccncc1,O=C(c1ccncc1)Nc1cccc(c1)[N+](=O)[O-],1,NRF2
Cc1csc2ncc(C(=O)NCc3ccco3)c(=O)n12,O=C(c1cnc2n(c1=O)c(C)cs2)NCc1ccco1,1,NRF2
O=C1NC(c2cccc(Br)c2)=NC1=Cc1ccco1,Brc1cccc(c1)C1=NC(=Cc2ccco2)C(=O)N1,1,NRF2
Clc1cc(Cl)cc(Nc2ncnc(-n3cccc3)n2)c1,Clc1cc(cc(c1)Cl)Nc1ncnc(n1)n1cccc1,1,NRF2
O=c1cc(-c2ccc(F)cc2)oc2ccccc12,Fc1ccc(cc1)c1cc(=O)c2c(o1)cccc2,1,NRF2
O=C(C=Cc1ccccc1OC(=O)c1ccccc1F)c1cc2ccccc2o1,O=C(c1cc2c(o1)cccc2)C=Cc1ccccc1OC(=O)c1ccccc1F,1,NRF2
COc1ccc(Oc2c(Cl)cnn(-c3ccccc3)c2=O)cc1,COc1ccc(cc1)Oc1c(Cl)cnn(c1=O)c1ccccc1,1,NRF2
CN(C)C(=O)c1ccc(NC(=O)c2cc(-c3ccco3)nc3ccccc23)cc1,CN(C(=O)c1ccc(cc1)NC(=O)c1cc(nc2c1cccc2)c1ccco1)C,1,NRF2
CCC1CCCCN1C(=O)c1ccc([N+](=O)[O-])o1,CCC1CCCCN1C(=O)c1ccc(o1)[N+](=O)[O-],1,NRF2
S=C(NN=Cc1ccco1)NC1CC2CCC1C2,S=C(NC1CC2CC1CC2)NN=Cc1ccco1,1,NRF2
CC(C)c1ccc(NC(=O)c2cc(Br)ccc2Br)cc1,Brc1ccc(c(c1)C(=O)Nc1ccc(cc1)C(C)C)Br,1,NRF2
O=[N+]([O-])c1ccc(C=[N+]([O-])C2CCCCC2[N+]([O-])=Cc2ccc([N+](=O)[O-])o2)o1,[O-][N+](=Cc1ccc(o1)[N+](=O)[O-])C1CCCCC1[N+](=Cc1ccc(o1)[N+](=O)[O-])[O-],1,NRF2
Brc1ccccc1-c1nnc(-c2cccnc2)o1,Brc1ccccc1c1nnc(o1)c1cccnc1,1,NRF2
COc1ccc(Cl)cc1NC(=S)NC(=O)c1ccco1,COc1ccc(cc1NC(=S)NC(=O)c1ccco1)Cl,1,NRF2
COc1ccc2oc3cc(Cl)ccc3c(=O)c2c1,COc1ccc2c(c1)c(=O)c1c(o2)cc(cc1)Cl,1,NRF2
O=C(NC1CC1)c1cc(-c2ccco2)nc2ccccc12,O=C(c1cc(nc2c1cccc2)c1ccco1)NC1CC1,1,NRF2
O=C1c2ccccc2C(=O)c2c(Nc3ccc(CCO)cc3)ccc(O)c21,OCCc1ccc(cc1)Nc1ccc(c2c1C(=O)c1ccccc1C2=O)O,1,NRF2
O=C(Nc1ccc(F)cc1F)c1cc(Cl)sc1Cl,Fc1ccc(c(c1)F)NC(=O)c1cc(sc1Cl)Cl,1,NRF2
COc1cc(-c2nc3ccccc3s2)ccc1O,COc1cc(ccc1O)c1nc2c(s1)cccc2,1,NRF2
COC(=O)c1sc(-c2cccs2)cc1N,COC(=O)c1sc(cc1N)c1cccs1,1,NRF2
Cc1sc2ncnc(SCC(=O)c3cccs3)c2c1C,O=C(c1cccs1)CSc1ncnc2c1c(C)c(s2)C,1,NRF2
Cc1cc(O)c(NC(=O)c2ccco2)cc1C,Oc1cc(C)c(cc1NC(=O)c1ccco1)C,1,NRF2
O=C(CSc1ncnc2c1oc1ccccc12)c1cccs1,O=C(c1cccs1)CSc1ncnc2c1oc1c2cccc1,1,NRF2
O=C(CSc1nc(-c2ccco2)nc2cc(=O)[nH]n12)Nc1ccccc1Cl,O=C(Nc1ccccc1Cl)CSc1nc(nc2n1[nH]c(=O)c2)c1ccco1,1,NRF2
COc1cccc(-c2nc(=S)c3c(o2)CCCC3)c1,COc1cccc(c1)c1nc(=S)c2c(o1)CCCC2,1,NRF2
O=C(Nc1cc(-c2nc3ncccc3o2)ccc1Cl)c1ccco1,O=C(c1ccco1)Nc1cc(ccc1Cl)c1oc2c(n1)nccc2,1,NRF2
Fc1cccc(Cl)c1C=Cc1cnc2ccccc2n1,Fc1cccc(c1C=Cc1cnc2c(n1)cccc2)Cl,1,NRF2
C=C1C(=O)OC2C1C(OC(=O)C(C)=CC)CC1(CO1)C1C(OC(C)=O)C=C(C)C21O,CC=C(C(=O)OC1CC2(CO2)C2C(C3C1C(=C)C(=O)O3)(O)C(=CC2OC(=O)C)C)C,1,NRF2
N#Cc1ccsc1NC(=O)CSc1ncnc2ccccc12,N#Cc1ccsc1NC(=O)CSc1ncnc2c1cccc2,1,NRF2
O=C(Nc1cnc2sccn2c1=O)c1ccccc1Cl,O=C(c1ccccc1Cl)Nc1cnc2n(c1=O)ccs2,1,NRF2
O=C(Nc1ccc(OC(F)F)cc1)c1ncc(Cl)c(Cl)c1Cl,FC(Oc1ccc(cc1)NC(=O)c1ncc(c(c1Cl)Cl)Cl)F,1,NRF2
CC(=NNc1nccnc1Cl)c1ccc(Br)cc1,CC(=NNc1nccnc1Cl)c1ccc(cc1)Br,1,NRF2
Cc1cc(C)n2nc(-c3ccccc3)cc2n1,Cc1cc(C)n2c(n1)cc(n2)c1ccccc1,1,NRF2
N#Cc1c(N)nc(N)nc1Nc1ccc(Br)cc1,N#Cc1c(Nc2ccc(cc2)Br)nc(nc1N)N,1,NRF2
O=C1NC(c2ccccc2Br)=NC1=Cc1ccco1,O=C1NC(=NC1=Cc1ccco1)c1ccccc1Br,1,NRF2
N#CC(=C1SC=CS1)c1nc(-c2ccccc2)cs1,N#CC(=C1SC=CS1)c1scc(n1)c1ccccc1,1,NRF2
COc1ccc(NC(=O)C(C#N)=Cc2c(C)nn(-c3ccc(F)cc3)c2Cl)cc1OC,N#CC(=Cc1c(C)nn(c1Cl)c1ccc(cc1)F)C(=O)Nc1ccc(c(c1)OC)OC,1,NRF2
Cc1ccc(NC(=O)c2nsc(Cl)c2Cl)cc1,Cc1ccc(cc1)NC(=O)c1nsc(c1Cl)Cl,1,NRF2
O=C1C(=Cc2ccc(O)cc2)CCC1CNc1ccc(Cl)cc1,Oc1ccc(cc1)C=C1CCC(C1=O)CNc1ccc(cc1)Cl,1,NRF2
O=C(c1cc2ccccc2o1)c1cccs1,O=C(c1cc2c(o1)cccc2)c1cccs1,1,NRF2
CN(C(=O)c1ccco1)c1nnc(-c2ccc(F)cc2)s1,Fc1ccc(cc1)c1nnc(s1)N(C(=O)c1ccco1)C,1,NRF2
CCCSc1nc(-c2ccccc2)cc(C(F)(F)F)c1C#N,CCCSc1nc(cc(c1C#N)C(F)(F)F)c1ccccc1,1,NRF2
Cc1noc(C)c1COc1ccccc1C(=O)NNC(=O)c1ccccc1F,O=C(c1ccccc1OCc1c(C)noc1C)NNC(=O)c1ccccc1F,1,NRF2
O=C(CSc1ncnc2ccccc12)c1ccco1,O=C(c1ccco1)CSc1ncnc2c1cccc2,1,NRF2
Oc1ccccc1C1NN=C(c2ccccc2)S1,Oc1ccccc1C1NN=C(S1)c1ccccc1,1,NRF2
Brc1cccc(-c2nc(-c3ccncc3)no2)c1,Brc1cccc(c1)c1onc(n1)c1ccncc1,1,NRF2
Cc1sc(NC(=O)c2ccco2)c(CN2CCCCC2)c1C,O=C(c1ccco1)Nc1sc(c(c1CN1CCCCC1)C)C,1,NRF2
COc1ccccc1-c1cc(C(F)(F)F)nc(S(=O)(=O)CCCC(=O)O)n1,COc1ccccc1c1nc(nc(c1)C(F)(F)F)S(=O)(=O)CCCC(=O)O,1,NRF2
Nc1cc(C(F)(F)F)ccc1NCCc1ccccn1,Nc1cc(ccc1NCCc1ccccn1)C(F)(F)F,1,NRF2
O=C(c1cc(-c2ccco2)on1)N1CCCc2ccccc21,O=C(N1CCCc2c1cccc2)c1noc(c1)c1ccco1,1,NRF2
COC(=O)c1scc(C)c1NC(=O)C(Cl)c1ccccc1,COC(=O)c1scc(c1NC(=O)C(c1ccccc1)Cl)C,1,NRF2
O=C(NNC(=O)C12CC3CC(CC(C3)C1)C2)c1cccc([N+](=O)[O-])c1,O=C(C12CC3CC(C2)CC(C1)C3)NNC(=O)c1cccc(c1)[N+](=O)[O-],1,NRF2
CCOC(=O)c1c(C)[nH]c(C(=O)C(C)Cl)c1C,CCOC(=O)c1c(C)[nH]c(c1C)C(=O)C(Cl)C,1,NRF2
O=C(Nc1cccc(S(=O)(=O)NC2=NCCC2)c1)c1cc(-c2ccco2)nc2ccccc12,O=C(c1cc(nc2c1cccc2)c1ccco1)Nc1cccc(c1)S(=O)(=O)NC1=NCCC1,1,NRF2
COc1cccc2cc(C(=O)OCC(=O)N3CC(C)OC(C)C3)c(=O)oc12,COc1cccc2c1oc(=O)c(c2)C(=O)OCC(=O)N1CC(C)OC(C1)C,1,NRF2
Cc1cccnc1Nc1nc(-c2ccccc2)cs1,Cc1cccnc1Nc1scc(n1)c1ccccc1,1,NRF2
FC(F)(F)c1cc(-c2ccco2)nc(NCc2ccco2)n1,FC(c1nc(NCc2ccco2)nc(c1)c1ccco1)(F)F,1,NRF2
Brc1ccc(-c2nnc(-c3cccnc3)c3conc23)cc1,Brc1ccc(cc1)c1nnc(c2c1noc2)c1cccnc1,1,NRF2
O=C(NN=C1C(=O)c2cccc3cccc1c23)c1cccc(O)c1,Oc1cccc(c1)C(=O)NN=C1c2cccc3c2c(C1=O)ccc3,1,NRF2
N#Cc1ccccc1NC(=O)c1ccccc1OCC(=O)NCc1ccco1,N#Cc1ccccc1NC(=O)c1ccccc1OCC(=O)NCc1ccco1,1,NRF2
Cc1ccc(Cc2c(-c3ccco3)nc3ccc(Cl)cn23)cc1,Cc1ccc(cc1)Cc1c(nc2n1cc(Cl)cc2)c1ccco1,1,NRF2
COC(=O)c1c(NC(=O)C=Cc2ccco2)sc2c1CCC2,COC(=O)c1c(NC(=O)C=Cc2ccco2)sc2c1CCC2,1,NRF2
Oc1cccc(C=Cc2ccc3cccc(O)c3n2)c1,Oc1cccc(c1)C=Cc1ccc2c(n1)c(O)ccc2,1,NRF2
O=C(Nc1nc2c(F)cccc2s1)c1ccc([N+](=O)[O-])o1,O=C(c1ccc(o1)[N+](=O)[O-])Nc1sc2c(n1)c(F)ccc2,1,NRF2
CCc1cc2c(NCc3ccco3)ncnc2s1.Cl,CCc1sc2c(c1)c(ncn2)NCc1ccco1.Cl,1,NRF2
N#Cc1c(-c2ccco2)cc(-c2ccccc2)[nH]c1=O,N#Cc1c(=O)[nH]c(cc1c1ccco1)c1ccccc1,1,NRF2
Clc1ccc2nc(-c3ccco3)c(Cc3ccccc3)n2c1,Clc1ccc2n(c1)c(Cc1ccccc1)c(n2)c1ccco1,1,NRF2
Cc1ccc(-c2cc(C(F)(F)F)c(C#N)c(SCCC#N)n2)o1,N#CCCSc1nc(cc(c1C#N)C(F)(F)F)c1ccc(o1)C,1,NRF2
COc1ccc(C(=O)ON=C(C)c2cccs2)cc1,COc1ccc(cc1)C(=O)ON=C(c1cccs1)C,1,NRF2
O=C(Nc1nc(-c2cccs2)cs1)c1ccco1,O=C(c1ccco1)Nc1scc(n1)c1cccs1,1,NRF2
COc1ccc(Cl)cc1NS(=O)(=O)c1cccc2cccnc12,COc1ccc(cc1NS(=O)(=O)c1cccc2c1nccc2)Cl,1,NRF2
NC(=NOC(=O)c1ccco1)c1cccc(Br)c1,Brc1cccc(c1)C(=NOC(=O)c1ccco1)N,1,NRF2
CSc1ncc(Cl)c(C(=O)Nc2cccnc2)n1,CSc1ncc(c(n1)C(=O)Nc1cccnc1)Cl,1,NRF2
C#CCn1c(=NC(=O)c2ccco2)sc2cccc(Cl)c21,C#CCn1c(=NC(=O)c2ccco2)sc2c1c(Cl)ccc2,1,NRF2
Cc1ccc(-c2nc(C=Nc3ccc(O)cc3)c(O)o2)cc1,Cc1ccc(cc1)c1nc(c(o1)O)C=Nc1ccc(cc1)O,1,NRF2
NC(=NOC(=O)c1cccc(Cl)c1)c1ccncc1,Clc1cccc(c1)C(=O)ON=C(c1ccncc1)N,1,NRF2
CC(C)(C)c1nnc(NC(=O)CCS(=O)(=O)c2ccccc2)s1,O=C(Nc1nnc(s1)C(C)(C)C)CCS(=O)(=O)c1ccccc1,1,NRF2
O=C(O)CCCn1c(O)c(C=C2N=c3ccccc3=N2)sc1=S,OC(=O)CCCn1c(=S)sc(c1O)C=C1N=c2c(=N1)cccc2,1,NRF2
CCc1cccc(NC(=O)Cn2c(=O)n3nc(-c4cccc(F)c4)nc3c3ccccc32)c1,CCc1cccc(c1)NC(=O)Cn1c2ccccc2c2n(c1=O)nc(n2)c1cccc(c1)F,1,NRF2
O=C1NC(c2ccccc2)=NC1=Cc1ccco1,O=C1NC(=NC1=Cc1ccco1)c1ccccc1,1,NRF2
Cc1cc(S(=O)(=O)Nc2cc3c(cc2NCc2ccccc2)n(C)c(=O)n3C)ccc1F,Fc1ccc(cc1C)S(=O)(=O)Nc1cc2c(cc1NCc1ccccc1)n(c(=O)n2C)C,1,NRF2
Cc1ccsc1C1C=C(c2cccc(Br)c2)Nc2ncnn21,Brc1cccc(c1)C1=CC(n2c(N1)ncn2)c1sccc1C,1,NRF2
Cc1cc(C(=O)Nc2ccc(Br)cc2)cs1,Brc1ccc(cc1)NC(=O)c1csc(c1)C,1,NRF2
c1ccc(-c2nc(-c3ccco3)cs2)nc1,c1ccc(nc1)c1scc(n1)c1ccco1,1,NRF2
Nc1ccc(Sc2cnn(-c3ccccc3)c(=O)c2Cl)cc1,Nc1ccc(cc1)Sc1cnn(c(=O)c1Cl)c1ccccc1,1,NRF2
CCOC(=O)c1ccccc1NC=CC(=O)c1ccccc1,CCOC(=O)c1ccccc1NC=CC(=O)c1ccccc1,1,NRF2
CC(C)Cn1c(C=Cc2ccco2)nc2ccccc21,CC(Cn1c(C=Cc2ccco2)nc2c1cccc2)C,1,NRF2
O=C(Nc1ccc(F)cc1F)c1csc(-c2cccs2)n1,Fc1ccc(c(c1)F)NC(=O)c1csc(n1)c1cccs1,1,NRF2
COc1ccc(OC)c(C(=O)COC(=O)c2ccc(C)o2)c1,COc1ccc(c(c1)C(=O)COC(=O)c1ccc(o1)C)OC,1,NRF2
COC(=O)c1ccsc1NC(=O)CCS(=O)(=O)c1ccccc1,COC(=O)c1ccsc1NC(=O)CCS(=O)(=O)c1ccccc1,1,NRF2
O=C1OC(C(=CNc2cc(Cl)ccc2O)[N+](=O)[O-])c2ccccc21,Clc1ccc(c(c1)NC=C(C1OC(=O)c2c1cccc2)[N+](=O)[O-])O,1,NRF2
COC(=O)c1sccc1NC(=O)c1ccccc1,COC(=O)c1sccc1NC(=O)c1ccccc1,1,NRF2
O=C(NC(=S)Nc1cccnc1Cl)c1ccco1,S=C(Nc1cccnc1Cl)NC(=O)c1ccco1,1,NRF2
CCCn1c(NC(=O)c2ccc([N+](=O)[O-])o2)nc2ccccc21,CCCn1c(NC(=O)c2ccc(o2)[N+](=O)[O-])nc2c1cccc2,1,NRF2
N#CC1=C(N)Oc2c(sc3ccccc23)C1c1ccco1,N#CC1=C(N)Oc2c(C1c1ccco1)sc1c2cccc1,1,NRF2
Cn1c(C=Cc2ccccc2)nc2ccccc2c1=O,O=c1n(C)c(C=Cc2ccccc2)nc2c1cccc2,1,NRF2
O=C(Nc1cc(-c2nc3ncccc3o2)ccc1Cl)c1cccs1,O=C(c1cccs1)Nc1cc(ccc1Cl)c1oc2c(n1)nccc2,1,NRF2
CN(C)N=CC=C1CCCC(=Cc2ccc(F)c(F)c2)C1=O,CN(N=CC=C1CCCC(=Cc2ccc(c(c2)F)F)C1=O)C,1,NRF2
CCOc1cc(C=CC(=O)c2ccc3c(c2)OCCO3)ccc1OCC(=O)N(C)C,CCOc1cc(C=CC(=O)c2ccc3c(c2)OCCO3)ccc1OCC(=O)N(C)C,1,NRF2
O=C(NC(=S)Nc1cccc(O)c1)c1ccco1,S=C(NC(=O)c1ccco1)Nc1cccc(c1)O,1,NRF2
CCc1ccc(NC(=O)Nc2ccsc2C(=O)OC)cc1,COC(=O)c1sccc1NC(=O)Nc1ccc(cc1)CC,1,NRF2
NC(=NOC(=O)c1ccccc1Cl)c1ccncc1,NC(=NOC(=O)c1ccccc1Cl)c1ccncc1,1,NRF2
COC(=O)c1c(NC(=O)c2cc3ccccc3c(=O)o2)sc2c1CCCC2,COC(=O)c1c(NC(=O)c2cc3ccccc3c(=O)o2)sc2c1CCCC2,1,NRF2
Cc1nc2ccccc2c(=O)n1NCc1cc(Br)cs1,Brc1csc(c1)CNn1c(C)nc2c(c1=O)cccc2,1,NRF2
COc1ccc(OC)c(C(=O)CC2OC(=O)c3ccccc32)c1,COc1ccc(c(c1)C(=O)CC1OC(=O)c2c1cccc2)OC,1,NRF2
COc1ccc(-n2c(C)cc(C(=O)NC3CCCCC3)c2C)cc1,COc1ccc(cc1)n1c(C)cc(c1C)C(=O)NC1CCCCC1,1,NRF2
CCOC(=O)N1CC(=Cc2ccccc2)C(=O)C(=Cc2ccccc2)C1,CCOC(=O)N1CC(=Cc2ccccc2)C(=O)C(=Cc2ccccc2)C1,1,NRF2
O=C(C=Cc1ccc(-c2ccccc2[N+](=O)[O-])o1)c1ccc(Br)cc1,Brc1ccc(cc1)C(=O)C=Cc1ccc(o1)c1ccccc1[N+](=O)[O-],1,NRF2
C(=Cc1nc(-c2ccccc2)no1)c1ccccc1,c1ccc(cc1)C=Cc1onc(n1)c1ccccc1,1,NRF2
C=C(C)CN=c1scc(C)n1N=Cc1ccco1,CC(=C)CN=c1scc(n1N=Cc1ccco1)C,1,NRF2
N#Cc1c(-c2cccs2)cc(-c2ccccn2)nc1N,N#Cc1c(N)nc(cc1c1cccs1)c1ccccn1,1,NRF2
O=C(COC(=O)c1cccs1)Nc1ccccc1[N+](=O)[O-],O=C(Nc1ccccc1[N+](=O)[O-])COC(=O)c1cccs1,1,NRF2
Oc1cccc2ccc(C=Cc3ccccc3Br)nc12,Brc1ccccc1C=Cc1ccc2c(n1)c(O)ccc2,1,NRF2
Cc1ccc(Sc2cnn(-c3ccccc3)c(=O)c2Cl)cc1,Cc1ccc(cc1)Sc1cnn(c(=O)c1Cl)c1ccccc1,1,NRF2
CCN(C(=O)COC(=O)c1cccnc1Nc1cccc(C(F)(F)F)c1)C1CCS(=O)(=O)C1,CCN(C1CCS(=O)(=O)C1)C(=O)COC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F,1,NRF2
CC(C=NNC(=O)CSc1nnc(SCc2ccccc2)s1)=Cc1ccco1,O=C(CSc1nnc(s1)SCc1ccccc1)NN=CC(=Cc1ccco1)C,1,NRF2
O=C(c1ccccc1)C1OC1C(=O)c1ccccc1,O=C(c1ccccc1)C1OC1C(=O)c1ccccc1,1,NRF2
CC=C(CS(=O)(=O)c1ccccc1)S(=O)(=O)c1ccccc1,CC=C(S(=O)(=O)c1ccccc1)CS(=O)(=O)c1ccccc1,1,NRF2
COc1ccc(Cl)cc1NC(=O)c1ncn(-c2ccccc2)n1,COc1ccc(cc1NC(=O)c1ncn(n1)c1ccccc1)Cl,1,NRF2
O=C(Cn1[nH]c(=O)c2ccccc2c1=O)NCCN1C(=O)SC(=Cc2ccccc2)C1=O,O=C(Cn1[nH]c(=O)c2c(c1=O)cccc2)NCCN1C(=O)SC(=Cc2ccccc2)C1=O,1,NRF2
Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2NCc2ccco2)cc1,Cc1ccc(cc1)S(=O)(=O)Nc1nc2ccccc2nc1NCc1ccco1,1,NRF2
COc1cc(OC)c(C(=O)C=Cc2ccc(OC)c(OC)c2)c(OC)c1,COc1cc(OC)c(c(c1)OC)C(=O)C=Cc1ccc(c(c1)OC)OC,1,NRF2
O=C(C=Cc1c(F)cccc1Cl)Nc1ncccn1,O=C(Nc1ncccn1)C=Cc1c(F)cccc1Cl,1,NRF2
COc1ccc(NC(=O)Nc2nnc(-c3ccco3)s2)cc1,COc1ccc(cc1)NC(=O)Nc1nnc(s1)c1ccco1,1,NRF2
O=[N+]([O-])c1ccc(C2=Nc3cc(Cl)ccc3OC2)cc1,Clc1ccc2c(c1)N=C(CO2)c1ccc(cc1)[N+](=O)[O-],1,NRF2
O=C(NN=CC=Cc1ccco1)c1cccc([N+](=O)[O-])c1,O=C(c1cccc(c1)[N+](=O)[O-])NN=CC=Cc1ccco1,1,NRF2
Cn1c(Cl)cnc1C=CC(=O)c1ccc(O)cc1,Oc1ccc(cc1)C(=O)C=Cc1ncc(n1C)Cl,1,NRF2
CC(=O)c1sc(NC(=O)CCS(=O)(=O)c2ccc(C)cc2)nc1C,O=C(Nc1nc(c(s1)C(=O)C)C)CCS(=O)(=O)c1ccc(cc1)C,1,NRF2
COc1ccccc1Cc1c(-c2ccco2)nc2cc(C)c(Br)c(C)n12,COc1ccccc1Cc1c(nc2n1c(C)c(c(c2)C)Br)c1ccco1,1,NRF2
Br.COc1ccc(-c2cn3ccccc3n2)cc1OC,COc1ccc(cc1OC)c1nc2n(c1)cccc2.Br,1,NRF2
CCOc1ccc(C(=O)CC(Sc2ccc(C)cc2)C(=O)O)cc1,CCOc1ccc(cc1)C(=O)CC(C(=O)O)Sc1ccc(cc1)C,1,NRF2
COC(=O)C(=Cc1ccc(-c2ccsc2C(=O)OC)o1)C(=O)OC,COC(=O)C(=Cc1ccc(o1)c1ccsc1C(=O)OC)C(=O)OC,1,NRF2
O=C(CSc1cccc[n+]1[O-])Nc1cc([N+](=O)[O-])ccc1Cl,O=C(Nc1cc(ccc1Cl)[N+](=O)[O-])CSc1cccc[n+]1[O-],1,NRF2
Nc1nsc2ccccc12,Nc1nsc2c1cccc2,1,NRF2
O=C(NC(=S)Nc1cccc(NC(=S)NC(=O)c2ccco2)n1)c1ccco1,S=C(NC(=O)c1ccco1)Nc1cccc(n1)NC(=S)NC(=O)c1ccco1,1,NRF2
N#CC(=Cc1ccc(N2CCCCCC2)o1)c1ccc(Cl)cc1,N#CC(=Cc1ccc(o1)N1CCCCCC1)c1ccc(cc1)Cl,1,NRF2
Fc1cccc(C2NN=C(c3ccccc3)S2)c1,Fc1cccc(c1)C1NN=C(S1)c1ccccc1,1,NRF2
N#CCSc1nccc(C=Cc2ccccc2)n1,N#CCSc1nccc(n1)C=Cc1ccccc1,1,NRF2
O=C1NC2c3c(Cl)sc(Cl)c3C(=O)C2O1,O=C1OC2C(N1)c1c(C2=O)c(sc1Cl)Cl,1,NRF2
O=C(Nc1nnc(-c2ccco2)s1)C1CC1,O=C(C1CC1)Nc1nnc(s1)c1ccco1,1,NRF2
COc1ccc(C(=O)C=Cc2cc(OC)c(O)c(OC)c2)c(F)c1,COc1ccc(c(c1)F)C(=O)C=Cc1cc(OC)c(c(c1)OC)O,1,NRF2
Clc1ccc(C=NNc2nnc(Cl)c3ccccc23)cc1,Clc1ccc(cc1)C=NNc1nnc(c2c1cccc2)Cl,1,NRF2
CN1C(=CC(=O)c2cccs2)Sc2ccccc21,O=C(c1cccs1)C=C1Sc2c(N1C)cccc2,1,NRF2
CC(=NOCC(=O)Nc1ccccc1Br)c1cccs1,O=C(Nc1ccccc1Br)CON=C(c1cccs1)C,1,NRF2
O=C(C=Cc1cccs1)c1c(O)ccc2ccc(=O)oc12,O=c1ccc2c(o1)c(C(=O)C=Cc1cccs1)c(cc2)O,1,NRF2
Cc1noc(C=CNc2ccc(F)cc2F)c1[N+](=O)[O-],Fc1ccc(c(c1)F)NC=Cc1onc(c1[N+](=O)[O-])C,1,NRF2
O=S1(=O)Nc2c(ccc3cccnc23)-c2ccccc21,O=S1(=O)Nc2c3ncccc3ccc2-c2c1cccc2,1,NRF2
Cc1ccc(CC2SC(=NN=Cc3ccco3)NC2=O)cc1,O=C1NC(=NN=Cc2ccco2)SC1Cc1ccc(cc1)C,1,NRF2
O=C(Nc1cc(Cl)ccc1-n1cncn1)c1ccc([N+](=O)[O-])o1,Clc1ccc(c(c1)NC(=O)c1ccc(o1)[N+](=O)[O-])n1cncn1,1,NRF2
O=C(Nc1ccc2nsnc2c1)c1cccs1,O=C(c1cccs1)Nc1ccc2c(c1)nsn2,1,NRF2
Cc1cc(NCc2ccco2)n2c(nc3ccccc32)c1C#N,N#Cc1c(C)cc(n2c1nc1c2cccc1)NCc1ccco1,1,NRF2
COc1ccc(NC=C2C(=O)CCc3c2oc2cc(Cl)c(O)c(Cl)c32)cc1,COc1ccc(cc1)NC=C1C(=O)CCc2c1oc1c2c(Cl)c(c(c1)Cl)O,1,NRF2
COc1ccc2nc(NC(=O)c3nc(S(=O)(=O)Cc4ccccc4F)ncc3Cl)sc2c1,COc1ccc2c(c1)sc(n2)NC(=O)c1nc(ncc1Cl)S(=O)(=O)Cc1ccccc1F,1,NRF2
Cc1ccnc(SCC(=O)c2ccc(Br)cc2)c1C#N,N#Cc1c(nccc1C)SCC(=O)c1ccc(cc1)Br,1,NRF2
Cc1noc(C)c1C(=O)Nc1nc(-c2cccs2)cs1,O=C(c1c(C)noc1C)Nc1scc(n1)c1cccs1,1,NRF2
NC(=O)c1c(NC(=O)c2ccc([N+](=O)[O-])o2)sc2c1CCCC2,O=C(c1ccc(o1)[N+](=O)[O-])Nc1sc2c(c1C(=O)N)CCCC2,1,NRF2
CCc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)s1,CCc1nnc(s1)NC(=O)c1nc(ncc1Cl)S(=O)(=O)Cc1ccccc1,1,NRF2
O=C(Nc1cc(Br)ccc1O)c1cnn2c(C(F)F)cc(C3CC3)nc12,Brc1ccc(c(c1)NC(=O)c1cnn2c1nc(cc2C(F)F)C1CC1)O,1,NRF2
O=C(Nc1ccc(F)c(Cl)c1)c1nsc(Cl)c1Cl,Clc1cc(ccc1F)NC(=O)c1nsc(c1Cl)Cl,1,NRF2
CC(=NNc1cc(C(F)(F)F)ccc1Cl)c1ccccc1O,Clc1ccc(cc1NN=C(c1ccccc1O)C)C(F)(F)F,1,NRF2
CCn1nc(C(=O)NNC(=O)c2ccccc2)c2ccccc2c1=O,CCn1nc(C(=O)NNC(=O)c2ccccc2)c2c(c1=O)cccc2,1,NRF2
N#CC(=Cc1ccccc1[N+](=O)[O-])c1nc(C2CC2)cs1,N#CC(=Cc1ccccc1[N+](=O)[O-])c1scc(n1)C1CC1,1,NRF2
CC(=O)c1sc2nc(-c3cccs3)ccc2c1N,CC(=O)c1sc2c(c1N)ccc(n2)c1cccs1,1,NRF2
CNc1ccc(Br)cc(C(=O)C=Cc2cccc(Cl)c2Cl)c1=O,CNc1ccc(cc(c1=O)C(=O)C=Cc1cccc(c1Cl)Cl)Br,1,NRF2
CC(=NNc1nc2ccccc2s1)c1ncccn1,CC(=NNc1nc2c(s1)cccc2)c1ncccn1,1,NRF2
O=C1NC2c3c(I)sc(I)c3C(=O)C2O1,O=C1OC2C(N1)c1c(C2=O)c(sc1I)I,1,NRF2
CCOC(=O)c1cn(-c2c(Cl)cccc2Cl)c2cc(Cl)c([N+](=O)[O-])cc2c1=O,CCOC(=O)c1cn(c2c(Cl)cccc2Cl)c2c(c1=O)cc(c(c2)Cl)[N+](=O)[O-],1,NRF2
O=C(O)c1ccc(NN=CC=Cc2ccc([N+](=O)[O-])o2)cc1,[O-][N+](=O)c1ccc(o1)C=CC=NNc1ccc(cc1)C(=O)O,1,NRF2
CN(C)C(CNC(=O)c1cc(-c2ccco2)nc2ccccc12)c1ccccc1,CN(C(c1ccccc1)CNC(=O)c1cc(nc2c1cccc2)c1ccco1)C,1,NRF2
